ValueDate,MVA,Volts
2026-02-26T22:35:00+00:00,0.0,5.2
2026-02-26T22:40:00+00:00,0.0,5.2
2026-02-26T22:45:00+00:00,0.0,5.2
2026-02-26T22:50:00+00:00,0.0,5.2
2026-02-26T22:55:00+00:00,0.0,5.2
2026-02-26T23:00:00+00:00,0.0,5.2
2026-02-26T23:05:00+00:00,0.0,5.2
2026-02-26T23:10:00+00:00,0.0,5.2
2026-02-26T23:15:00+00:00,0.0,5.2
2026-02-26T23:20:00+00:00,0.0,5.2
2026-02-26T23:25:00+00:00,0.0,5.2
2026-02-26T23:30:00+00:00,0.0,5.2
2026-02-26T23:35:00+00:00,0.0,5.2
2026-02-26T23:40:00+00:00,0.0,5.2
2026-02-26T23:45:00+00:00,0.0,5.2
2026-02-26T23:50:00+00:00,0.0,5.2
2026-02-26T23:55:00+00:00,0.0,5.2
2026-02-27T00:00:00+00:00,0.0,5.2
2026-02-27T00:05:00+00:00,0.0,5.2
2026-02-27T00:10:00+00:00,0.0,5.2
2026-02-27T00:15:00+00:00,0.0,5.2
2026-02-27T00:20:00+00:00,0.0,5.2
2026-02-27T00:25:00+00:00,0.0,5.2
2026-02-27T00:30:00+00:00,0.0,5.2
2026-02-27T00:35:00+00:00,0.0,5.2
2026-02-27T00:40:00+00:00,0.0,5.2
2026-02-27T00:45:00+00:00,0.0,5.2
2026-02-27T00:50:00+00:00,0.0,5.2
2026-02-27T00:55:00+00:00,0.0,5.2
2026-02-27T01:00:00+00:00,0.0,5.2
2026-02-27T01:05:00+00:00,0.0,5.2
2026-02-27T01:10:00+00:00,0.0,5.2
2026-02-27T01:15:00+00:00,0.0,5.2
2026-02-27T01:20:00+00:00,0.0,5.2
2026-02-27T01:25:00+00:00,0.0,5.2
2026-02-27T01:30:00+00:00,0.0,5.2
2026-02-27T01:35:00+00:00,0.0,5.2
2026-02-27T01:40:00+00:00,0.0,5.2
2026-02-27T01:45:00+00:00,0.0,5.2
2026-02-27T01:50:00+00:00,0.0,5.2
2026-02-27T01:55:00+00:00,0.0,5.2
2026-02-27T02:00:00+00:00,0.0,5.2
2026-02-27T02:05:00+00:00,0.0,5.2
2026-02-27T02:10:00+00:00,0.0,5.2
2026-02-27T02:15:00+00:00,0.0,5.2
2026-02-27T02:20:00+00:00,0.0,5.2
2026-02-27T02:25:00+00:00,0.0,5.2
2026-02-27T02:30:00+00:00,0.0,5.2
2026-02-27T02:35:00+00:00,0.0,5.2
2026-02-27T02:40:00+00:00,0.0,5.2
2026-02-27T02:45:00+00:00,0.0,5.2
2026-02-27T02:50:00+00:00,0.0,5.2
2026-02-27T02:55:00+00:00,0.0,5.2
2026-02-27T03:00:00+00:00,0.0,5.2
2026-02-27T03:05:00+00:00,0.0,5.2
2026-02-27T03:10:00+00:00,0.0,5.2
2026-02-27T03:15:00+00:00,0.0,5.2
2026-02-27T03:20:00+00:00,0.0,5.2
2026-02-27T03:25:00+00:00,0.0,5.2
2026-02-27T03:30:00+00:00,0.0,5.2
2026-02-27T03:35:00+00:00,0.0,5.2
2026-02-27T03:40:00+00:00,0.0,5.2
2026-02-27T03:45:00+00:00,0.0,5.2
2026-02-27T03:50:00+00:00,0.0,5.2
2026-02-27T03:55:00+00:00,0.0,5.2
2026-02-27T04:00:00+00:00,0.0,5.2
2026-02-27T04:05:00+00:00,0.0,5.2
2026-02-27T04:10:00+00:00,0.0,5.2
2026-02-27T04:15:00+00:00,0.0,5.2
2026-02-27T04:20:00+00:00,0.0,5.2
2026-02-27T04:25:00+00:00,0.0,5.2
2026-02-27T04:30:00+00:00,0.0,5.2
2026-02-27T04:35:00+00:00,0.0,5.2
2026-02-27T04:40:00+00:00,0.0,5.2
2026-02-27T04:45:00+00:00,0.0,5.2
2026-02-27T04:50:00+00:00,0.0,5.2
2026-02-27T04:55:00+00:00,0.0,5.2
2026-02-27T05:00:00+00:00,0.0,5.2
2026-02-27T05:05:00+00:00,0.0,5.2
2026-02-27T05:10:00+00:00,0.0,5.2
2026-02-27T05:15:00+00:00,0.0,5.2
2026-02-27T05:20:00+00:00,0.0,5.2
2026-02-27T05:25:00+00:00,0.0,5.2
2026-02-27T05:30:00+00:00,0.0,5.2
2026-02-27T05:35:00+00:00,0.0,5.2
2026-02-27T05:40:00+00:00,0.0,5.2
2026-02-27T05:45:00+00:00,0.0,5.2
2026-02-27T05:50:00+00:00,0.0,5.2
2026-02-27T05:55:00+00:00,0.0,5.2
2026-02-27T06:00:00+00:00,0.0,5.2
2026-02-27T06:05:00+00:00,0.0,5.2
2026-02-27T06:10:00+00:00,0.0,5.2
2026-02-27T06:15:00+00:00,0.0,5.2
2026-02-27T06:20:00+00:00,0.0,5.2
2026-02-27T06:25:00+00:00,0.0,5.2
2026-02-27T06:30:00+00:00,0.0,5.2
2026-02-27T06:35:00+00:00,0.0,5.2
2026-02-27T06:40:00+00:00,0.0,5.2
2026-02-27T06:45:00+00:00,0.0,5.2
2026-02-27T06:50:00+00:00,0.0,5.2
2026-02-27T06:55:00+00:00,0.0,5.2
2026-02-27T07:00:00+00:00,0.0,5.2
2026-02-27T07:05:00+00:00,0.0,5.2
2026-02-27T07:10:00+00:00,0.0,5.2
2026-02-27T07:15:00+00:00,0.0,5.2
2026-02-27T07:20:00+00:00,0.0,5.2
2026-02-27T07:25:00+00:00,0.0,5.2
2026-02-27T07:30:00+00:00,0.0,5.2
2026-02-27T07:35:00+00:00,0.0,5.2
2026-02-27T07:40:00+00:00,0.0,5.2
2026-02-27T07:45:00+00:00,0.0,5.2
2026-02-27T07:50:00+00:00,0.0,5.2
2026-02-27T07:55:00+00:00,0.0,5.2
2026-02-27T08:00:00+00:00,0.0,5.2
2026-02-27T08:05:00+00:00,0.0,5.2
2026-02-27T08:10:00+00:00,0.0,5.2
2026-02-27T08:15:00+00:00,0.0,5.2
2026-02-27T08:20:00+00:00,0.0,5.2
2026-02-27T08:25:00+00:00,0.0,5.2
2026-02-27T08:30:00+00:00,0.0,5.2
2026-02-27T08:35:00+00:00,0.0,5.2
2026-02-27T08:40:00+00:00,0.0,5.2
2026-02-27T08:45:00+00:00,0.0,5.2
2026-02-27T08:50:00+00:00,0.0,5.2
2026-02-27T08:55:00+00:00,0.0,5.2
2026-02-27T09:00:00+00:00,0.0,5.2
2026-02-27T09:05:00+00:00,0.0,5.2
2026-02-27T09:10:00+00:00,0.0,5.2
2026-02-27T09:15:00+00:00,0.0,5.2
2026-02-27T09:20:00+00:00,0.0,5.2
2026-02-27T09:25:00+00:00,0.0,5.2
2026-02-27T09:30:00+00:00,0.0,5.2
2026-02-27T09:35:00+00:00,0.0,5.2
2026-02-27T09:40:00+00:00,0.0,5.2
2026-02-27T09:45:00+00:00,0.0,5.2
2026-02-27T09:50:00+00:00,0.0,5.2
2026-02-27T09:55:00+00:00,0.0,5.2
2026-02-27T10:00:00+00:00,0.0,5.2
2026-02-27T10:05:00+00:00,0.0,5.2
2026-02-27T10:10:00+00:00,0.0,5.2
2026-02-27T10:15:00+00:00,0.0,5.2
2026-02-27T10:20:00+00:00,0.0,5.2
2026-02-27T10:25:00+00:00,0.0,5.2
2026-02-27T10:30:00+00:00,0.0,5.2
2026-02-27T10:35:00+00:00,0.0,5.2
2026-02-27T10:40:00+00:00,0.0,5.2
2026-02-27T10:45:00+00:00,0.0,5.2
2026-02-27T10:50:00+00:00,0.0,5.2
2026-02-27T10:55:00+00:00,0.0,5.2
2026-02-27T11:00:00+00:00,0.0,5.2
2026-02-27T11:05:00+00:00,0.0,5.2
2026-02-27T11:10:00+00:00,0.0,5.2
2026-02-27T11:15:00+00:00,0.0,5.2
2026-02-27T11:20:00+00:00,0.0,5.2
2026-02-27T11:25:00+00:00,0.0,5.2
2026-02-27T11:30:00+00:00,0.0,5.2
2026-02-27T11:35:00+00:00,0.0,5.2
2026-02-27T11:40:00+00:00,0.0,5.2
2026-02-27T11:45:00+00:00,0.0,5.2
2026-02-27T11:50:00+00:00,0.0,5.2
2026-02-27T11:55:00+00:00,0.0,5.2
2026-02-27T12:00:00+00:00,0.0,5.2
2026-02-27T12:05:00+00:00,0.0,5.2
2026-02-27T12:10:00+00:00,0.0,5.2
2026-02-27T12:15:00+00:00,0.0,5.2
2026-02-27T12:20:00+00:00,0.0,5.2
2026-02-27T12:25:00+00:00,0.0,5.2
2026-02-27T12:30:00+00:00,0.0,5.2
2026-02-27T12:35:00+00:00,0.0,5.2
2026-02-27T12:40:00+00:00,0.0,5.2
2026-02-27T12:45:00+00:00,0.0,5.2
2026-02-27T12:50:00+00:00,0.0,5.2
2026-02-27T12:55:00+00:00,0.0,5.2
2026-02-27T13:00:00+00:00,0.0,5.2
2026-02-27T13:05:00+00:00,0.0,5.2
2026-02-27T13:10:00+00:00,0.0,5.2
2026-02-27T13:15:00+00:00,0.0,5.2
2026-02-27T13:20:00+00:00,0.0,5.2
2026-02-27T13:25:00+00:00,0.0,5.2
2026-02-27T13:30:00+00:00,0.0,5.2
2026-02-27T13:35:00+00:00,0.0,5.2
2026-02-27T13:40:00+00:00,0.0,5.2
2026-02-27T13:45:00+00:00,0.0,5.2
2026-02-27T13:50:00+00:00,0.0,5.2
2026-02-27T13:55:00+00:00,0.0,5.2
2026-02-27T14:00:00+00:00,0.0,5.2
2026-02-27T14:05:00+00:00,0.0,5.2
2026-02-27T14:10:00+00:00,0.0,5.2
2026-02-27T14:15:00+00:00,0.0,5.2
2026-02-27T14:20:00+00:00,0.0,5.2
2026-02-27T14:25:00+00:00,0.0,5.2
2026-02-27T14:30:00+00:00,0.0,5.2
2026-02-27T14:35:00+00:00,0.0,5.2
2026-02-27T14:40:00+00:00,0.0,5.2
2026-02-27T14:45:00+00:00,0.0,5.2
2026-02-27T14:50:00+00:00,0.0,5.2
2026-02-27T14:55:00+00:00,0.0,5.2
2026-02-27T15:00:00+00:00,0.0,5.2
2026-02-27T15:05:00+00:00,0.0,5.2
2026-02-27T15:10:00+00:00,0.0,5.2
2026-02-27T15:15:00+00:00,0.0,5.2
2026-02-27T15:20:00+00:00,0.0,5.2
2026-02-27T15:25:00+00:00,0.0,5.2
2026-02-27T15:30:00+00:00,0.0,5.2
2026-02-27T15:35:00+00:00,0.0,5.2
2026-02-27T15:40:00+00:00,0.0,5.2
2026-02-27T15:45:00+00:00,0.0,5.2
2026-02-27T15:50:00+00:00,0.0,5.2
2026-02-27T15:55:00+00:00,0.0,5.2
2026-02-27T16:00:00+00:00,0.0,5.2
2026-02-27T16:05:00+00:00,0.0,5.2
2026-02-27T16:10:00+00:00,0.0,5.2
2026-02-27T16:15:00+00:00,0.0,5.2
2026-02-27T16:20:00+00:00,0.0,5.2
2026-02-27T16:25:00+00:00,0.0,5.2
2026-02-27T16:30:00+00:00,0.0,5.2
2026-02-27T16:35:00+00:00,0.0,5.2
2026-02-27T16:40:00+00:00,0.0,5.2
2026-02-27T16:45:00+00:00,0.0,5.2
2026-02-27T16:50:00+00:00,0.0,5.2
2026-02-27T16:55:00+00:00,0.0,5.2
2026-02-27T17:00:00+00:00,0.0,5.2
2026-02-27T17:05:00+00:00,0.0,5.2
2026-02-27T17:10:00+00:00,0.0,5.2
2026-02-27T17:15:00+00:00,0.0,5.2
2026-02-27T17:20:00+00:00,0.0,5.2
2026-02-27T17:25:00+00:00,0.0,5.2
2026-02-27T17:30:00+00:00,0.0,5.2
2026-02-27T17:35:00+00:00,0.0,5.2
2026-02-27T17:40:00+00:00,0.0,5.2
2026-02-27T17:45:00+00:00,0.0,5.2
2026-02-27T17:50:00+00:00,0.0,5.2
2026-02-27T17:55:00+00:00,0.0,5.2
2026-02-27T18:00:00+00:00,0.0,5.2
2026-02-27T18:05:00+00:00,0.0,5.2
2026-02-27T18:10:00+00:00,0.0,5.2
2026-02-27T18:15:00+00:00,0.0,5.2
2026-02-27T18:20:00+00:00,0.0,5.2
2026-02-27T18:25:00+00:00,0.0,5.2
2026-02-27T18:30:00+00:00,0.0,5.2
2026-02-27T18:35:00+00:00,0.0,5.2
2026-02-27T18:40:00+00:00,0.0,5.2
2026-02-27T18:45:00+00:00,0.0,5.2
2026-02-27T18:50:00+00:00,0.0,5.2
2026-02-27T18:55:00+00:00,0.0,5.2
2026-02-27T19:00:00+00:00,0.0,5.2
2026-02-27T19:05:00+00:00,0.0,5.2
2026-02-27T19:10:00+00:00,0.0,5.2
2026-02-27T19:15:00+00:00,0.0,5.2
2026-02-27T19:20:00+00:00,0.0,5.2
2026-02-27T19:25:00+00:00,0.0,5.2
2026-02-27T19:30:00+00:00,0.0,5.2
2026-02-27T19:35:00+00:00,0.0,5.2
2026-02-27T19:40:00+00:00,0.0,5.2
2026-02-27T19:45:00+00:00,0.0,5.2
2026-02-27T19:50:00+00:00,0.0,5.2
2026-02-27T19:55:00+00:00,0.0,5.2
2026-02-27T20:00:00+00:00,0.0,5.2
2026-02-27T20:05:00+00:00,0.0,5.2
2026-02-27T20:10:00+00:00,0.0,5.2
2026-02-27T20:15:00+00:00,0.0,5.2
2026-02-27T20:20:00+00:00,0.0,5.2
2026-02-27T20:25:00+00:00,0.0,5.2
2026-02-27T20:30:00+00:00,0.0,5.2
2026-02-27T20:35:00+00:00,0.0,5.2
2026-02-27T20:40:00+00:00,0.0,5.2
2026-02-27T20:45:00+00:00,0.0,5.2
2026-02-27T20:50:00+00:00,0.0,5.2
2026-02-27T20:55:00+00:00,0.0,5.2
2026-02-27T21:00:00+00:00,0.0,5.2
2026-02-27T21:05:00+00:00,0.0,5.2
2026-02-27T21:10:00+00:00,0.0,5.2
2026-02-27T21:15:00+00:00,0.0,5.2
2026-02-27T21:20:00+00:00,0.0,5.2
2026-02-27T21:25:00+00:00,0.0,5.2
2026-02-27T21:30:00+00:00,0.0,5.2
2026-02-27T21:35:00+00:00,0.0,5.2
2026-02-27T21:40:00+00:00,0.0,5.2
2026-02-27T21:45:00+00:00,0.0,5.2
2026-02-27T21:50:00+00:00,0.0,5.2
2026-02-27T21:55:00+00:00,0.0,5.2
2026-02-27T22:00:00+00:00,0.0,5.2
2026-02-27T22:05:00+00:00,0.0,5.2
2026-02-27T22:10:00+00:00,0.0,5.2
2026-02-27T22:15:00+00:00,0.0,5.2
2026-02-27T22:20:00+00:00,0.0,5.2
2026-02-27T22:25:00+00:00,0.0,5.2
2026-02-27T22:30:00+00:00,0.0,5.2
2026-02-27T22:35:00+00:00,0.0,5.2
2026-02-27T22:40:00+00:00,0.0,5.2
2026-02-27T22:45:00+00:00,0.0,5.2
2026-02-27T22:50:00+00:00,0.0,5.2
2026-02-27T22:55:00+00:00,0.0,5.2
2026-02-27T23:00:00+00:00,0.0,5.2
2026-02-27T23:05:00+00:00,0.0,5.2
2026-02-27T23:10:00+00:00,0.0,5.2
2026-02-27T23:15:00+00:00,0.0,5.2
2026-02-27T23:20:00+00:00,0.0,5.2
2026-02-27T23:25:00+00:00,0.0,5.2
2026-02-27T23:30:00+00:00,0.0,5.2
2026-02-27T23:35:00+00:00,0.0,5.2
2026-02-27T23:40:00+00:00,0.0,5.2
2026-02-27T23:45:00+00:00,0.0,5.2
2026-02-27T23:50:00+00:00,0.0,5.2
2026-02-27T23:55:00+00:00,0.0,5.2
2026-02-28T00:00:00+00:00,0.0,5.2
2026-02-28T00:05:00+00:00,0.0,5.2
2026-02-28T00:10:00+00:00,0.0,5.2
2026-02-28T00:15:00+00:00,0.0,5.2
2026-02-28T00:20:00+00:00,0.0,5.2
2026-02-28T00:25:00+00:00,0.0,5.2
2026-02-28T00:30:00+00:00,0.0,5.2
2026-02-28T00:35:00+00:00,0.0,5.2
2026-02-28T00:40:00+00:00,0.0,5.2
2026-02-28T00:45:00+00:00,0.0,5.2
2026-02-28T00:50:00+00:00,0.0,5.2
2026-02-28T00:55:00+00:00,0.0,5.2
2026-02-28T01:00:00+00:00,0.0,5.2
2026-02-28T01:05:00+00:00,0.0,5.2
2026-02-28T01:10:00+00:00,0.0,5.2
2026-02-28T01:15:00+00:00,0.0,5.2
2026-02-28T01:20:00+00:00,0.0,5.2
2026-02-28T01:25:00+00:00,0.0,5.2
2026-02-28T01:30:00+00:00,0.0,5.2
2026-02-28T01:35:00+00:00,0.0,5.2
2026-02-28T01:40:00+00:00,0.0,5.2
2026-02-28T01:45:00+00:00,0.0,5.2
2026-02-28T01:50:00+00:00,0.0,5.2
2026-02-28T01:55:00+00:00,0.0,5.2
2026-02-28T02:00:00+00:00,0.0,5.2
2026-02-28T02:05:00+00:00,0.0,5.2
2026-02-28T02:10:00+00:00,0.0,5.2
2026-02-28T02:15:00+00:00,0.0,5.2
2026-02-28T02:20:00+00:00,0.0,5.2
2026-02-28T02:25:00+00:00,0.0,5.2
2026-02-28T02:30:00+00:00,0.0,5.2
2026-02-28T02:35:00+00:00,0.0,5.2
2026-02-28T02:40:00+00:00,0.0,5.2
2026-02-28T02:45:00+00:00,0.0,5.2
2026-02-28T02:50:00+00:00,0.0,5.2
2026-02-28T02:55:00+00:00,0.0,5.2
2026-02-28T03:00:00+00:00,0.0,5.2
2026-02-28T03:05:00+00:00,0.0,5.2
2026-02-28T03:10:00+00:00,0.0,5.2
2026-02-28T03:15:00+00:00,0.0,5.2
2026-02-28T03:20:00+00:00,0.0,5.2
2026-02-28T03:25:00+00:00,0.0,5.2
2026-02-28T03:30:00+00:00,0.0,5.2
2026-02-28T03:35:00+00:00,0.0,5.2
2026-02-28T03:40:00+00:00,0.0,5.2
2026-02-28T03:45:00+00:00,0.0,5.2
2026-02-28T03:50:00+00:00,0.0,5.2
2026-02-28T03:55:00+00:00,0.0,5.2
2026-02-28T04:00:00+00:00,0.0,5.2
2026-02-28T04:05:00+00:00,0.0,5.2
2026-02-28T04:10:00+00:00,0.0,5.2
2026-02-28T04:15:00+00:00,0.0,5.2
2026-02-28T04:20:00+00:00,0.0,5.2
2026-02-28T04:25:00+00:00,0.0,5.2
2026-02-28T04:30:00+00:00,0.0,5.2
2026-02-28T04:35:00+00:00,0.0,5.2
2026-02-28T04:40:00+00:00,0.0,5.2
2026-02-28T04:45:00+00:00,0.0,5.2
2026-02-28T04:50:00+00:00,0.0,5.2
2026-02-28T04:55:00+00:00,0.0,5.2
2026-02-28T05:00:00+00:00,0.0,5.2
2026-02-28T05:05:00+00:00,0.0,5.2
2026-02-28T05:10:00+00:00,0.0,5.2
2026-02-28T05:15:00+00:00,0.0,5.2
2026-02-28T05:20:00+00:00,0.0,5.2
2026-02-28T05:25:00+00:00,0.0,5.2
2026-02-28T05:30:00+00:00,0.0,5.2
2026-02-28T05:35:00+00:00,0.0,5.2
2026-02-28T05:40:00+00:00,0.0,5.2
2026-02-28T05:45:00+00:00,0.0,5.2
2026-02-28T05:50:00+00:00,0.0,5.2
2026-02-28T05:55:00+00:00,0.0,5.2
2026-02-28T06:00:00+00:00,0.0,5.2
2026-02-28T06:05:00+00:00,0.0,5.2
2026-02-28T06:10:00+00:00,0.0,5.2
2026-02-28T06:15:00+00:00,0.0,5.2
2026-02-28T06:20:00+00:00,0.0,5.2
2026-02-28T06:25:00+00:00,0.0,5.2
2026-02-28T06:30:00+00:00,0.0,5.2
2026-02-28T06:35:00+00:00,0.0,5.2
2026-02-28T06:40:00+00:00,0.0,5.2
2026-02-28T06:45:00+00:00,0.0,5.2
2026-02-28T06:50:00+00:00,-0.0,5.2
2026-02-28T06:55:00+00:00,-0.0,5.2
2026-02-28T07:00:00+00:00,-0.0,5.2
2026-02-28T07:05:00+00:00,-0.0,5.2
2026-02-28T07:10:00+00:00,-0.0,5.2
2026-02-28T07:15:00+00:00,-0.0,5.2
2026-02-28T07:20:00+00:00,-0.0,5.2
2026-02-28T07:25:00+00:00,-0.0,5.2
2026-02-28T07:30:00+00:00,-0.0,5.2
2026-02-28T07:35:00+00:00,-0.001,5.2
2026-02-28T07:40:00+00:00,-0.001,5.2
2026-02-28T07:45:00+00:00,-0.001,5.2
2026-02-28T07:50:00+00:00,-0.001,5.2
2026-02-28T07:55:00+00:00,-0.001,5.2
2026-02-28T08:00:00+00:00,-0.001,5.2
2026-02-28T08:05:00+00:00,-0.001,5.2
2026-02-28T08:10:00+00:00,-0.001,5.2
2026-02-28T08:15:00+00:00,-0.002,5.2
2026-02-28T08:20:00+00:00,-0.002,5.2
2026-02-28T08:25:00+00:00,-0.002,5.2
2026-02-28T08:30:00+00:00,-0.002,5.2
2026-02-28T08:35:00+00:00,-0.002,5.2
2026-02-28T08:40:00+00:00,-0.002,5.2
2026-02-28T08:45:00+00:00,-0.002,5.2
2026-02-28T08:50:00+00:00,-0.002,5.2
2026-02-28T08:55:00+00:00,-0.002,5.2
2026-02-28T09:00:00+00:00,-0.002,5.2
2026-02-28T09:05:00+00:00,-0.002,5.2
2026-02-28T09:10:00+00:00,-0.002,5.2
2026-02-28T09:15:00+00:00,-0.002,5.2
2026-02-28T09:20:00+00:00,-0.002,5.2
2026-02-28T09:25:00+00:00,-0.002,5.2
2026-02-28T09:30:00+00:00,-0.002,5.2
2026-02-28T09:35:00+00:00,-0.002,5.2
2026-02-28T09:40:00+00:00,-0.002,5.2
2026-02-28T09:45:00+00:00,-0.002,5.2
2026-02-28T09:50:00+00:00,-0.002,5.2
2026-02-28T09:55:00+00:00,-0.002,5.2
2026-02-28T10:00:00+00:00,-0.002,5.2
2026-02-28T10:05:00+00:00,-0.002,5.2
2026-02-28T10:10:00+00:00,-0.002,5.2
2026-02-28T10:15:00+00:00,-0.002,5.2
2026-02-28T10:20:00+00:00,-0.002,5.2
2026-02-28T10:25:00+00:00,-0.003,5.2
2026-02-28T10:30:00+00:00,-0.003,5.2
2026-02-28T10:35:00+00:00,-0.003,5.2
2026-02-28T10:40:00+00:00,-0.003,5.2
2026-02-28T10:45:00+00:00,-0.003,5.2
2026-02-28T10:50:00+00:00,-0.003,5.2
2026-02-28T10:55:00+00:00,-0.003,5.2
2026-02-28T11:00:00+00:00,-0.003,5.2
2026-02-28T11:05:00+00:00,-0.003,5.2
2026-02-28T11:10:00+00:00,-0.004,5.2
2026-02-28T11:15:00+00:00,-0.004,5.2
2026-02-28T11:20:00+00:00,-0.004,5.2
2026-02-28T11:25:00+00:00,-0.004,5.2
2026-02-28T11:30:00+00:00,-0.004,5.2
2026-02-28T11:35:00+00:00,-0.004,5.2
2026-02-28T11:40:00+00:00,-0.004,5.2
2026-02-28T11:45:00+00:00,-0.004,5.2
2026-02-28T11:50:00+00:00,-0.004,5.2
2026-02-28T11:55:00+00:00,-0.004,5.2
2026-02-28T12:00:00+00:00,-0.004,5.2
2026-02-28T12:05:00+00:00,-0.004,5.2
2026-02-28T12:10:00+00:00,-0.004,5.2
2026-02-28T12:15:00+00:00,-0.004,5.2
2026-02-28T12:20:00+00:00,-0.004,5.2
2026-02-28T12:25:00+00:00,-0.004,5.2
2026-02-28T12:30:00+00:00,-0.004,5.2
2026-02-28T12:35:00+00:00,-0.004,5.2
2026-02-28T12:40:00+00:00,-0.004,5.2
2026-02-28T12:45:00+00:00,-0.004,5.2
2026-02-28T12:50:00+00:00,-0.004,5.2
2026-02-28T12:55:00+00:00,-0.004,5.2
2026-02-28T13:00:00+00:00,-0.004,5.2
2026-02-28T13:05:00+00:00,-0.004,5.2
2026-02-28T13:10:00+00:00,-0.004,5.2
2026-02-28T13:15:00+00:00,-0.004,5.2
2026-02-28T13:20:00+00:00,-0.005,5.2
2026-02-28T13:25:00+00:00,-0.005,5.2
2026-02-28T13:30:00+00:00,-0.005,5.2
2026-02-28T13:35:00+00:00,-0.005,5.2
2026-02-28T13:40:00+00:00,-0.005,5.2
2026-02-28T13:45:00+00:00,-0.005,5.2
2026-02-28T13:50:00+00:00,-0.005,5.2
2026-02-28T13:55:00+00:00,-0.005,5.2
2026-02-28T14:00:00+00:00,-0.006,5.2
2026-02-28T14:05:00+00:00,-0.006,5.2
2026-02-28T14:10:00+00:00,-0.006,5.2
2026-02-28T14:15:00+00:00,-0.006,5.2
2026-02-28T14:20:00+00:00,-0.006,5.2
2026-02-28T14:25:00+00:00,-0.006,5.2
2026-02-28T14:30:00+00:00,-0.006,5.2
2026-02-28T14:35:00+00:00,-0.006,5.2
2026-02-28T14:40:00+00:00,-0.006,5.2
2026-02-28T14:45:00+00:00,-0.006,5.2
2026-02-28T14:50:00+00:00,-0.006,5.2
2026-02-28T14:55:00+00:00,-0.006,5.2
2026-02-28T15:00:00+00:00,-0.006,5.2
2026-02-28T15:05:00+00:00,-0.006,5.2
2026-02-28T15:10:00+00:00,-0.006,5.2
2026-02-28T15:15:00+00:00,-0.006,5.2
2026-02-28T15:20:00+00:00,-0.006,5.2
2026-02-28T15:25:00+00:00,-0.006,5.2
2026-02-28T15:30:00+00:00,-0.006,5.2
2026-02-28T15:35:00+00:00,-0.006,5.2
2026-02-28T15:40:00+00:00,-0.006,5.2
2026-02-28T15:45:00+00:00,-0.006,5.2
2026-02-28T15:50:00+00:00,-0.006,5.2
2026-02-28T15:55:00+00:00,-0.006,5.2
2026-02-28T16:00:00+00:00,-0.006,5.2
2026-02-28T16:05:00+00:00,-0.006,5.2
2026-02-28T16:10:00+00:00,-0.007,5.2
2026-02-28T16:15:00+00:00,-0.007,5.2
2026-02-28T16:20:00+00:00,-0.007,5.2
2026-02-28T16:25:00+00:00,-0.007,5.2
2026-02-28T16:30:00+00:00,-0.007,5.2
2026-02-28T16:35:00+00:00,-0.007,5.2
2026-02-28T16:40:00+00:00,-0.007,5.2
2026-02-28T16:45:00+00:00,-0.007,5.2
2026-02-28T16:50:00+00:00,-0.007,5.2
2026-02-28T16:55:00+00:00,-0.008,5.2
2026-02-28T17:00:00+00:00,-0.008,5.2
2026-02-28T17:05:00+00:00,-0.008,5.2
2026-02-28T17:10:00+00:00,-0.008,5.2
2026-02-28T17:15:00+00:00,-0.008,5.2
2026-02-28T17:20:00+00:00,-0.008,5.2
2026-02-28T17:25:00+00:00,-0.008,5.2
2026-02-28T17:30:00+00:00,-0.008,5.2
2026-02-28T17:35:00+00:00,-0.008,5.2
2026-02-28T17:40:00+00:00,-0.008,5.2
2026-02-28T17:45:00+00:00,-0.008,5.2
2026-02-28T17:50:00+00:00,-0.008,5.2
2026-02-28T17:55:00+00:00,-0.008,5.2
2026-02-28T18:00:00+00:00,-0.008,5.2
2026-02-28T18:05:00+00:00,-0.008,5.2
2026-02-28T18:10:00+00:00,-0.008,5.2
2026-02-28T18:15:00+00:00,-0.008,5.2
2026-02-28T18:20:00+00:00,-0.008,5.2
2026-02-28T18:25:00+00:00,-0.008,5.2
2026-02-28T18:30:00+00:00,-0.008,5.2
2026-02-28T18:35:00+00:00,-0.008,5.2
2026-02-28T18:40:00+00:00,-0.008,5.2
2026-02-28T18:45:00+00:00,-0.008,5.2
2026-02-28T18:50:00+00:00,-0.008,5.2
2026-02-28T18:55:00+00:00,-0.008,5.2
2026-02-28T19:00:00+00:00,-0.008,5.2
2026-02-28T19:05:00+00:00,-0.009,5.2
2026-02-28T19:10:00+00:00,-0.009,5.2
2026-02-28T19:15:00+00:00,-0.009,5.2
2026-02-28T19:20:00+00:00,-0.009,5.2
2026-02-28T19:25:00+00:00,-0.009,5.2
2026-02-28T19:30:00+00:00,-0.009,5.2
2026-02-28T19:35:00+00:00,-0.009,5.2
2026-02-28T19:40:00+00:00,-0.009,5.2
2026-02-28T19:45:00+00:00,-0.01,5.2
2026-02-28T19:50:00+00:00,-0.01,5.2
2026-02-28T19:55:00+00:00,-0.01,5.2
2026-02-28T20:00:00+00:00,-0.01,5.2
2026-02-28T20:05:00+00:00,-0.01,5.2
2026-02-28T20:10:00+00:00,-0.01,5.2
2026-02-28T20:15:00+00:00,-0.01,5.2
2026-02-28T20:20:00+00:00,-0.01,5.2
2026-02-28T20:25:00+00:00,-0.01,5.2
2026-02-28T20:30:00+00:00,-0.01,5.2
